,Report_Date,Mozambique_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
0,2020-01-22,0,71.21006557714404,8.7780871665393,True,1,0.00020636667771245813,16.46555166677454
1,2020-01-23,0,71.21006557714404,8.7780871665393,True,2,0.00024257914976544593,16.46555166677454
2,2020-01-24,0,71.21006557714404,8.7780871665393,True,3,0.0002851459511498243,16.46555166677454
3,2020-01-25,0,71.21006557714404,8.7780871665393,True,4,0.0003351820588946122,16.46555166677454
4,2020-01-26,0,71.21006557714404,8.7780871665393,True,5,0.00039399807700051095,16.46555166677454
5,2020-01-27,0,71.21006557714404,8.7780871665393,True,6,0.00046313455419662867,16.46555166677454
6,2020-01-28,0,71.21006557714404,8.7780871665393,True,7,0.0005444023196795135,16.46555166677454
7,2020-01-29,0,71.21006557714404,8.7780871665393,True,8,0.0006399298913147042,16.46555166677454
8,2020-01-30,0,71.21006557714404,8.7780871665393,True,9,0.0007522191952291483,16.46555166677454
9,2020-01-31,0,71.21006557714404,8.7780871665393,True,10,0.0008842110523123103,16.46555166677454
10,2020-02-01,0,71.21006557714404,8.7780871665393,True,11,0.0010393621414287368,16.46555166677454
11,2020-02-02,0,71.21006557714404,8.7780871665393,True,12,0.0012217354476212513,16.46555166677454
12,2020-02-03,0,71.21006557714404,8.7780871665393,True,13,0.0014361065538424941,16.46555166677454
13,2020-02-04,0,71.21006557714404,8.7780871665393,True,14,0.0016880885456533234,16.46555166677454
14,2020-02-05,0,71.21006557714404,8.7780871665393,True,15,0.0019842787801982883,16.46555166677454
15,2020-02-06,0,71.21006557714404,8.7780871665393,True,16,0.0023324313356330216,16.46555166677454
16,2020-02-07,0,71.21006557714404,8.7780871665393,True,17,0.00274165961900311,16.46555166677454
17,2020-02-08,0,71.21006557714404,8.7780871665393,True,18,0.0032226743855502484,16.46555166677454
18,2020-02-09,0,71.21006557714404,8.7780871665393,True,19,0.003788063329268941,16.46555166677454
19,2020-02-10,0,71.21006557714404,8.7780871665393,True,20,0.004452619464828868,16.46555166677454
20,2020-02-11,0,71.21006557714404,8.7780871665393,True,21,0.005233726759478128,16.46555166677454
21,2020-02-12,0,71.21006557714404,8.7780871665393,True,22,0.006151812918540583,16.46555166677454
22,2020-02-13,0,71.21006557714404,8.7780871665393,True,23,0.0072308809117410215,16.46555166677454
23,2020-02-14,0,71.21006557714404,8.7780871665393,True,24,0.008499132786042172,16.46555166677454
24,2020-02-15,0,71.21006557714404,8.7780871665393,True,25,0.00998970158437946,16.46555166677454
25,2020-02-16,0,71.21006557714404,8.7780871665393,True,26,0.011741509823208141,16.46555166677454
26,2020-02-17,0,71.21006557714404,8.7780871665393,True,27,0.013800276023491365,16.46555166677454
27,2020-02-18,0,71.21006557714404,8.7780871665393,True,28,0.016219694290960845,16.46555166677454
28,2020-02-19,0,71.21006557714404,8.7780871665393,True,29,0.01906281595488944,16.46555166677454
29,2020-02-20,0,71.21006557714404,8.7780871665393,True,30,0.02240366685180467,16.46555166677454
30,2020-02-21,0,71.21006557714404,8.7780871665393,True,31,0.026329139027989577,16.46555166677454
31,2020-02-22,0,71.21006557714404,8.7780871665393,True,32,0.030941201467525426,16.46555166677454
32,2020-02-23,0,71.21006557714404,8.7780871665393,True,33,0.03635948094620442,16.46555166677454
33,2020-02-24,0,71.21006557714404,8.7780871665393,True,34,0.04272427124811419,16.46555166677454
34,2020-02-25,0,71.21006557714404,8.7780871665393,True,35,0.05020003669210873,16.46555166677454
35,2020-02-26,0,71.21006557714404,8.7780871665393,True,36,0.05897948405405748,16.46555166677454
36,2020-02-27,0,71.21006557714404,8.7780871665393,True,37,0.06928828528008452,16.46555166677454
37,2020-02-28,0,71.21006557714404,8.7780871665393,True,38,0.08139054144841286,16.46555166677454
38,2020-02-29,0,71.21006557714404,8.7780871665393,True,39,0.09559508561095723,16.46555166677454
39,2020-03-01,0,71.21006557714404,8.7780871665393,True,40,0.11226272747876528,16.46555166677454
40,2020-03-02,0,71.21006557714404,8.7780871665393,True,41,0.13181454503534984,16.46555166677454
41,2020-03-03,0,71.21006557714404,8.7780871665393,True,42,0.15474132513428654,16.46555166677454
42,2020-03-04,0,71.21006557714404,8.7780871665393,True,43,0.18161424428990508,16.46555166677454
43,2020-03-05,0,71.21006557714404,8.7780871665393,True,44,0.21309685858237984,16.46555166677454
44,2020-03-06,0,71.21006557714404,8.7780871665393,True,45,0.2499584330638292,16.46555166677454
45,2020-03-07,0,71.21006557714404,8.7780871665393,True,46,0.2930885800245522,16.46555166677454
46,2020-03-08,0,71.21006557714404,8.7780871665393,True,47,0.34351308404752084,16.46555166677454
47,2020-03-09,0,71.21006557714404,8.7780871665393,True,48,0.4024106602341641,16.46555166677454
48,2020-03-10,0,71.21006557714404,8.7780871665393,True,49,0.4711302088872125,16.46555166677454
49,2020-03-11,0,71.21006557714404,8.7780871665393,True,50,0.5512078825818636,16.46555166677454
50,2020-03-12,0,71.21006557714404,8.7780871665393,True,51,0.6443829570913555,16.46555166677454
51,2020-03-13,0,71.21006557714404,8.7780871665393,True,52,0.7526110852065638,16.46555166677454
52,2020-03-14,0,71.21006557714404,8.7780871665393,True,53,0.8780730069123778,16.46555166677454
53,2020-03-15,0,71.21006557714404,8.7780871665393,True,54,1.0231761968243156,16.46555166677454
54,2020-03-16,0,71.21006557714404,8.7780871665393,True,55,1.1905462759523038,16.46555166677454
55,2020-03-17,0,71.21006557714404,8.7780871665393,True,56,1.3830043557447562,16.46555166677454
56,2020-03-18,0,71.21006557714404,8.7780871665393,True,57,1.603525916868464,16.46555166677454
57,2020-03-19,0,71.21006557714404,8.7780871665393,True,58,1.8551765072568724,16.46555166677454
58,2020-03-20,0,71.21006557714404,8.7780871665393,True,59,2.1410196897403986,16.46555166677454
59,2020-03-21,0,71.21006557714404,8.7780871665393,True,60,2.4639935516918476,16.46555166677454
60,2020-03-22,1,71.21006557714404,8.7780871665393,True,61,2.826754007649333,16.46555166677454
61,2020-03-23,1,71.21006557714404,8.7780871665393,True,62,3.2314863443274953,16.46555166677454
62,2020-03-24,3,71.21006557714404,8.7780871665393,True,63,3.679691096552894,16.46555166677454
63,2020-03-25,5,71.21006557714404,8.7780871665393,True,64,4.171956238005417,16.46555166677454
64,2020-03-26,7,71.21006557714404,8.7780871665393,True,65,4.7077342238696085,16.46555166677454
65,2020-03-27,7,71.21006557714404,8.7780871665393,True,66,5.285148508091057,16.46555166677454
66,2020-03-28,8,71.21006557714404,8.7780871665393,True,67,5.9008581722794835,16.46555166677454
67,2020-03-29,8,71.21006557714404,8.7780871665393,True,68,6.550009437953341,16.46555166677454
68,2020-03-30,8,71.21006557714404,8.7780871665393,True,69,7.22629759412303,16.46555166677454
69,2020-03-31,8,71.21006557714404,8.7780871665393,True,70,7.922151741058399,16.46555166677454
70,2020-04-01,10,71.21006557714404,8.7780871665393,True,71,8.629038755517286,16.46555166677454
71,2020-04-02,10,71.21006557714404,8.7780871665393,True,72,9.337864745974617,16.46555166677454
72,2020-04-03,10,71.21006557714404,8.7780871665393,True,73,10.03943591403022,16.46555166677454
73,2020-04-04,10,71.21006557714404,8.7780871665393,True,74,10.724930193764349,16.46555166677454
74,2020-04-05,10,71.21006557714404,8.7780871665393,True,75,11.386329084171507,16.46555166677454
75,2020-04-06,10,71.21006557714404,8.7780871665393,True,76,12.016766250673408,16.46555166677454
76,2020-04-07,10,71.21006557714404,8.7780871665393,True,77,12.610763832067075,16.46555166677454
77,2020-04-08,17,71.21006557714404,8.7780871665393,True,78,13.164345290408349,16.46555166677454
